,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand
485,Lenovo,Notebook,8,Windows,1.75,726.57936,0,1,157.3505121487356,Intel Core i5,0,256,Intel
486,Dell,Workstation,16,Windows,2.17,1619.39232,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
487,Dell,Notebook,16,Windows,2.06,1315.3233599999999,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
488,Lenovo,Ultrabook,16,Windows,1.36,1245.36672,0,1,176.23257360658386,Intel Core i7,0,512,Intel
489,Asus,Ultrabook,16,Windows,0.91,1350.648,0,0,176.23257360658386,Intel Core i7,0,512,Intel
490,Lenovo,Notebook,8,Windows,2.3,700.9447535999999,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
491,Toshiba,Ultrabook,32,Windows,1.05,1938.6993599999998,1,0,165.6321180513006,Intel Core i7,0,512,Intel
492,Asus,Gaming,8,Windows,1.99,935.064,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
493,Acer,Notebook,8,Windows,2.2,401.03855999999996,0,0,100.45466986113651,AMD Processor,1000,0,AMD
494,Asus,Gaming,24,Windows,4.33,878.9601599999999,1,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
495,Lenovo,Ultrabook,8,Windows,1.3,761.21136,0,1,125.36742798669837,Intel Core i5,0,180,Intel
496,Lenovo,Notebook,8,Windows,2.17,622.6140959999999,0,0,141.21199808219862,Intel Core i7,0,256,Intel
497,HP,Notebook,8,Windows,1.48,1211.42736,0,0,157.3505121487356,Intel Core i7,0,1000,Intel
498,Lenovo,Notebook,8,Windows,1.4,657.3153599999999,0,1,165.6321180513006,Intel Core i3,0,256,Intel
499,Lenovo,Notebook,8,Windows,2.3,630.99504,0,1,141.21199808219862,Intel Core i5,0,256,Intel
500,Asus,Netbook,4,Windows,1.2,235.4976,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
501,HP,Notebook,8,Windows,1.91,428.73723359999997,0,0,100.45466986113651,Intel Core i5,0,256,AMD
502,Lenovo,2 in 1 Convertible,8,Windows,1.4,1107.53136,1,1,158.48253022174808,Intel Core i5,0,256,Intel
503,Lenovo,Notebook,4,Windows,2.1,207.09936,0,0,111.93520355955211,Other Intel Processor,500,0,Intel
504,Lenovo,Netbook,4,Other,1.25,183.5496,0,0,135.0942111925629,Other Intel Processor,0,16,Intel
505,Lenovo,Notebook,8,Windows,1.44,657.3153599999999,0,0,165.6321180513006,Intel Core i5,0,256,Intel
506,Asus,Notebook,8,Windows,2.0,847.7913599999999,0,0,141.21199808219862,Intel Core i7,1000,256,Intel
507,Acer,Notebook,4,Windows,2.2,424.58831999999995,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
508,HP,Ultrabook,8,Windows,1.34,916.36272,0,1,165.6321180513006,Intel Core i7,0,512,Intel
509,Lenovo,Gaming,8,Other,2.4,795.84336,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
510,Dell,Ultrabook,8,Windows,1.29,622.68336,1,1,165.6321180513006,Intel Core i5,0,128,Intel
511,Acer,Notebook,4,Windows,2.2,442.59695999999997,0,0,141.21199808219862,Intel Core i7,500,0,Nvidia
512,Dell,Notebook,8,Windows,2.18,579.04704,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
513,Dell,Notebook,16,Windows,2.2,844.4943935999999,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
514,Xiaomi,Notebook,16,Other,1.95,969.6613679999999,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
515,Asus,Netbook,2,Windows,1.1,169.6968,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
516,HP,Notebook,4,Windows,2.04,361.1909808,1,0,100.45466986113651,Intel Core i5,1000,0,Intel
517,Asus,Gaming,24,Windows,2.24,2055.75552,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
518,HP,Notebook,8,Windows,2.04,615.7569599999999,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
519,Asus,Gaming,16,Windows,3.0,1041.73056,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia
520,Lenovo,Gaming,8,Windows,3.2,969.0033599999999,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
521,HP,Ultrabook,8,Windows,1.32,969.0033599999999,0,1,165.6321180513006,Intel Core i7,0,256,Intel
522,Dell,Notebook,8,Windows,1.64,886.3921872,0,0,157.3505121487356,Intel Core i5,0,256,Intel
523,HP,Notebook,4,Windows,1.63,477.22896,0,0,100.45466986113651,Intel Core i3,0,128,Intel
524,Dell,Notebook,8,Other,2.8,615.7569599999999,0,1,127.33567457123111,Intel Core i5,1000,128,AMD
525,Lenovo,Notebook,8,Windows,2.02,928.1375999999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel
526,Lenovo,Notebook,4,Windows,2.2,553.41936,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
527,Lenovo,Notebook,8,Other,2.2,317.92176,0,0,100.45466986113651,Intel Core i3,2000,0,Nvidia
528,Dell,Notebook,4,Windows,2.3,405.1944,0,0,141.21199808219862,Intel Core i5,500,0,AMD
529,Dell,Notebook,8,Windows,1.9,953.76528,0,0,141.21199808219862,Intel Core i5,0,256,Intel
530,Dell,Gaming,16,Windows,4.42,2086.7650128,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia
531,Toshiba,Notebook,8,Windows,2.0,595.6704,0,1,141.21199808219862,Intel Core i5,500,0,Intel
532,Asus,Notebook,8,Windows,2.0,899.7393599999999,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
533,Mediacom,Notebook,4,Windows,1.2,255.58416,0,1,165.6321180513006,Other Intel Processor,0,32,Intel
534,Asus,Gaming,8,Windows,2.3,1142.16336,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
535,Dell,Notebook,8,Windows,1.93,948.2241599999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
536,Dell,Notebook,8,Windows,2.2,552.3180624,0,0,141.21199808219862,Intel Core i5,0,256,AMD
537,HP,Notebook,4,Windows,1.86,276.3564336,0,0,141.21199808219862,Other Intel Processor,0,256,Intel
538,HP,Gaming,12,Windows,2.62,1246.05936,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia
539,Lenovo,Notebook,8,Windows,1.87,594.9777599999999,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
540,Dell,Ultrabook,8,Windows,1.2,969.0033599999999,1,0,276.053530085501,Intel Core i7,0,256,Intel
541,Dell,Notebook,4,Windows,1.6,509.69299679999995,0,0,157.3505121487356,Intel Core i3,0,128,Intel
542,HP,Ultrabook,8,Windows,1.34,793.0727999999999,0,1,276.053530085501,Intel Core i7,0,256,Intel
543,Acer,Gaming,8,Other,2.4,552.72672,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
544,Asus,Notebook,4,Windows,2.0,241.73136,0,0,100.45466986113651,AMD Processor,500,0,AMD
545,HP,Notebook,4,Windows,2.1,488.65752,0,0,141.21199808219862,Intel Core i3,0,128,Intel
546,Lenovo,Notebook,4,Windows,1.87,543.7224,0,0,157.3505121487356,Intel Core i5,500,0,Intel
547,Lenovo,Notebook,4,Other,2.15,320.242104,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
548,HP,Notebook,4,Windows,1.86,274.97808,0,0,141.21199808219862,Intel Core i3,500,0,Intel
549,Lenovo,Notebook,8,Windows,1.99,1197.5745599999998,0,1,141.21199808219862,Intel Core i7,0,512,Intel
550,Lenovo,Notebook,4,Windows,2.2,345.62736,0,0,141.21199808219862,Intel Core i3,0,128,Intel
551,Dell,Notebook,8,Windows,1.9,773.6719535999999,0,0,141.21199808219862,Intel Core i5,0,256,Intel
552,Dell,Gaming,16,Windows,4.42,1869.43536,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
553,HP,Notebook,8,Windows,2.65,376.900056,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
554,HP,Notebook,8,Windows,2.63,886.5791999999999,0,0,127.33567457123111,Intel Core i7,1000,0,Nvidia
555,Asus,Notebook,4,Other,2.0,155.15135999999998,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
556,Mediacom,Notebook,4,Windows,1.35,176.6232,0,1,165.6321180513006,Other Intel Processor,0,0,Intel
557,Lenovo,Notebook,6,Windows,2.8,657.3153599999999,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
558,HP,Notebook,6,Windows,1.91,394.042896,0,1,141.21199808219862,AMD Processor,0,128,AMD
559,Dell,Notebook,4,Windows,2.18,427.98225599999995,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
560,Acer,2 in 1 Convertible,4,Windows,1.25,241.73136,1,1,189.90579052433606,Other Intel Processor,0,0,Intel
561,Lenovo,Notebook,4,Windows,2.05,436.3632,0,0,141.21199808219862,Intel Core i3,0,128,Intel
562,HP,Ultrabook,16,Windows,1.16,1361.0375999999999,1,1,276.053530085501,Other Intel Processor,0,512,Intel
563,Lenovo,Notebook,8,Windows,3.4,2077.22736,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia
564,Asus,Notebook,8,Windows,2.5,581.12496,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
565,Dell,Ultrabook,8,Windows,1.21,1107.53136,1,1,331.2642361026012,Intel Core i5,0,128,Intel
566,Dell,Notebook,4,Windows,1.93,664.2417599999999,0,0,100.45466986113651,Intel Core i5,500,0,Intel
567,Fujitsu,Notebook,8,Windows,2.2,511.86096,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
568,Lenovo,Notebook,4,Windows,2.2,238.26816,0,0,141.21199808219862,Other Intel Processor,500,0,Intel
569,Lenovo,Notebook,4,Windows,2.02,685.7135999999999,0,0,111.93520355955211,Intel Core i5,500,0,Intel
570,HP,Workstation,8,Windows,3.14,1288.9961136,0,0,106.11306214269258,Intel Core i5,500,0,Nvidia
571,HP,Notebook,8,Windows,1.94,269.43695999999994,0,0,111.93520355955211,Other Intel Processor,2000,0,Intel
572,HP,Notebook,6,Windows,1.95,449.52335999999997,0,1,141.21199808219862,AMD Processor,0,256,AMD
573,Lenovo,Notebook,8,Windows,2.3,574.8912,0,0,141.21199808219862,Intel Core i5,0,256,Intel
574,Lenovo,Notebook,4,Windows,2.05,474.45840000000004,0,0,141.21199808219862,Intel Core i5,500,0,Intel
575,Mediacom,Notebook,4,Windows,1.4,172.46735999999999,0,0,157.3505121487356,Other Intel Processor,0,32,Intel
576,Toshiba,Ultrabook,16,Windows,1.24,1291.7736,1,0,157.3505121487356,Intel Core i7,0,512,Intel
577,Lenovo,Gaming,32,Windows,4.6,1844.5003199999996,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
578,MSI,Gaming,16,Windows,4.14,1890.21456,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia
579,Dell,Notebook,8,Other,2.2,518.7942864,0,0,141.21199808219862,Intel Core i7,0,256,AMD
580,Mediacom,Notebook,4,Windows,1.45,269.43695999999994,0,1,157.3505121487356,Other Intel Processor,0,32,Intel
581,Dell,Notebook,8,Windows,1.9,698.5412927999998,0,0,100.45466986113651,Intel Core i5,500,0,Intel
582,HP,Notebook,4,Windows,1.49,498.00816,0,0,165.6321180513006,Intel Core i3,0,128,Intel
583,Dell,Notebook,16,Windows,1.93,1064.8578095999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
584,Dell,Netbook,4,Other,1.26,204.3288,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
585,MSI,Gaming,16,Windows,4.5,1627.01136,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
586,HP,Gaming,16,Windows,3.78,1037.57472,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia
587,Lenovo,Ultrabook,12,Windows,1.4,1158.78672,0,1,157.3505121487356,Intel Core i7,0,256,Intel
588,Lenovo,Notebook,12,Windows,2.2,421.81775999999996,1,0,100.45466986113651,Intel Core i7,1000,0,Intel
589,Asus,Gaming,8,Windows,2.73,1225.9728,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia
590,Asus,2 in 1 Convertible,8,Windows,2.2,511.86096,1,0,100.45466986113651,Intel Core i5,1000,0,Intel
591,Lenovo,Notebook,12,Windows,2.2,657.3153599999999,0,0,141.21199808219862,AMD Processor,0,512,AMD
592,Dell,2 in 1 Convertible,4,Windows,1.39,417.66192,1,0,135.0942111925629,Other Intel Processor,0,128,Intel
593,Samsung,Notebook,16,Windows,2.5,1176.79536,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
594,Lenovo,Notebook,4,Other,2.8,366.40655999999996,0,0,127.33567457123111,Intel Core i3,500,0,Intel
595,Lenovo,Notebook,8,Windows,2.29,317.92176,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
596,Lenovo,2 in 1 Convertible,8,Windows,1.37,1402.596,1,1,165.6321180513006,Intel Core i7,0,512,Intel
597,Lenovo,Notebook,8,Windows,1.7,1020.95136,0,1,157.3505121487356,Intel Core i5,0,256,Intel
598,Dell,2 in 1 Convertible,8,Windows,1.34,1156.7087999999997,1,0,176.23257360658386,Intel Core i5,0,256,Intel
599,Dell,Workstation,8,Windows,2.06,1221.12432,1,0,141.21199808219862,Intel Core i7,0,256,Nvidia
600,HP,Notebook,8,Windows,1.84,844.3281599999999,0,0,141.21199808219862,Intel Core i7,0,256,Intel
601,HP,Notebook,4,Windows,2.1,463.0159872,0,0,100.45466986113651,Intel Core i3,500,0,Intel
602,Acer,Notebook,4,Windows,1.6,227.87855999999996,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
603,MSI,Gaming,16,Windows,4.14,1523.11536,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
604,Dell,Notebook,4,Other,2.18,322.0776,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
605,MSI,Gaming,16,Windows,1.8,1592.37936,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia
606,Toshiba,Notebook,8,Windows,2.2,969.0033599999999,0,1,141.21199808219862,Intel Core i7,0,256,Intel
607,Lenovo,Notebook,6,Windows,2.4,390.64895999999993,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
608,Lenovo,2 in 1 Convertible,8,Windows,2.0,899.7393599999999,1,1,141.21199808219862,Intel Core i7,0,256,Intel
609,Acer,Notebook,4,Windows,1.6,241.73136,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
610,Lenovo,Notebook,32,Windows,2.5,3393.24336,0,1,282.42399616439724,Other Intel Processor,0,1000,Nvidia
611,Dell,Gaming,16,Windows,2.59,608.8374864,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
612,Dell,Notebook,4,Other,2.18,307.462896,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
613,Dell,Notebook,4,Other,2.25,248.65776,0,0,100.45466986113651,Intel Core i3,1000,0,Intel
614,Dell,Notebook,4,Other,1.93,601.9041599999999,0,0,100.45466986113651,Intel Core i5,500,0,Intel
615,Asus,Gaming,8,Windows,3.0,809.00352,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
616,Dell,Notebook,4,Other,2.18,394.11215999999996,0,0,141.21199808219862,Intel Core i5,0,128,AMD
617,HP,Ultrabook,8,Windows,1.84,962.07696,0,0,141.21199808219862,Intel Core i7,0,512,Intel
618,MSI,Gaming,16,Windows,2.94,1570.8105503999998,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
619,Acer,2 in 1 Convertible,4,Other,1.25,262.51056,1,1,135.0942111925629,Other Intel Processor,0,0,Intel
620,HP,Notebook,8,Windows,2.31,778.5273599999999,0,0,111.93520355955211,Intel Core i5,0,256,Intel
621,Lenovo,Notebook,8,Windows,1.65,1014.7176,0,0,157.3505121487356,Intel Core i5,0,256,Intel
622,Dell,Notebook,4,Windows,2.2,537.4886399999999,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
623,Fujitsu,Notebook,8,Windows,2.2,553.41936,0,0,100.45466986113651,Intel Core i5,0,256,Intel
624,HP,Notebook,4,Windows,1.88,645.54048,0,0,100.45466986113651,Intel Core i5,500,0,Intel
625,Lenovo,Notebook,8,Windows,2.2,622.68336,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
626,Mediacom,Notebook,2,Windows,1.4,165.54095999999998,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
627,Lenovo,Notebook,4,Other,2.2,324.15552,0,0,141.21199808219862,Intel Core i5,0,128,Intel
628,Asus,2 in 1 Convertible,6,Windows,1.5,442.60388639999996,1,0,165.6321180513006,Intel Core i5,1000,0,Intel
629,Dell,Notebook,8,Windows,2.0,1260.6048,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
630,Asus,Ultrabook,16,Windows,1.1,1316.0159999999998,0,0,157.3505121487356,Intel Core i7,0,512,Intel
631,Dell,Gaming,16,Windows,2.62,1024.41456,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
632,Lenovo,Notebook,4,Windows,1.8,574.19856,0,0,141.21199808219862,Intel Core i5,0,256,Intel
633,Lenovo,Notebook,4,Windows,2.2,401.03855999999996,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
634,Asus,Notebook,8,Windows,2.0,276.36336,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel
635,Asus,Notebook,8,Windows,1.99,627.9612768,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
636,Dell,Ultrabook,8,Windows,1.23,1294.54416,1,0,276.053530085501,Intel Core i5,0,256,Intel
637,Lenovo,Notebook,2,Windows,1.42,172.46735999999999,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
638,Lenovo,2 in 1 Convertible,8,Windows,1.37,1217.2593888,1,1,165.6321180513006,Intel Core i7,0,256,Intel
639,Dell,Notebook,16,Windows,2.06,1661.64336,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
640,Lenovo,Gaming,8,Windows,2.5,768.13776,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
641,HP,Notebook,8,Windows,2.6,360.796176,0,0,107.98564559226952,AMD Processor,1000,0,AMD
642,Lenovo,Ultrabook,16,Windows,1.14,1696.9679999999998,0,1,157.3505121487356,Intel Core i7,0,512,Intel
643,Asus,Gaming,8,Other,2.5,809.69616,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
644,Acer,Notebook,4,Windows,2.4,311.688,0,0,100.45466986113651,Intel Core i3,500,0,Intel
645,Lenovo,Notebook,4,Windows,1.43,189.78336,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
646,Acer,Ultrabook,8,Windows,1.8,636.53616,0,1,157.3505121487356,Intel Core i5,0,256,Intel
647,Razer,Gaming,16,Windows,1.95,1800.1713599999998,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia
648,Toshiba,Notebook,8,Windows,1.2,840.1723199999999,0,0,165.6321180513006,Intel Core i5,0,256,Intel
649,Lenovo,Ultrabook,8,Windows,1.36,1097.14176,0,1,176.23257360658386,Intel Core i7,0,256,Intel
650,Asus,Gaming,32,Windows,3.8,1938.6993599999998,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia
651,Acer,Gaming,8,Other,2.4,491.0817599999999,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
652,Dell,Ultrabook,8,Windows,1.2,1004.258736,0,0,165.6321180513006,Intel Core i5,0,256,Intel
653,MSI,Gaming,8,Windows,2.2,825.4883519999998,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
654,HP,Notebook,4,Other,1.86,252.74433599999998,0,0,100.45466986113651,Intel Core i3,500,0,Intel
655,Toshiba,Notebook,8,Windows,2.0,736.9689599999999,0,1,141.21199808219862,Intel Core i5,500,0,Intel
656,Dell,Notebook,8,Windows,2.2,636.53616,0,0,141.21199808219862,Intel Core i7,0,256,AMD
657,Dell,Notebook,16,Windows,2.2,786.1464,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
658,Lenovo,Gaming,8,Windows,3.31,828.39744,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
659,Dell,Gaming,32,Windows,4.42,2179.9943568,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia
660,Dell,Notebook,8,Windows,1.56,851.25456,0,0,157.3505121487356,Intel Core i5,0,256,Intel
661,Lenovo,Notebook,4,Windows,2.2,290.21616,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
662,Lenovo,Notebook,4,Windows,2.2,370.56239999999997,0,0,141.21199808219862,Intel Core i5,500,0,Intel
663,HP,Notebook,6,Windows,2.04,373.33295999999996,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
664,MSI,Gaming,8,Windows,2.7,1029.7963728,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
665,Toshiba,Notebook,4,Windows,2.1,344.93471999999997,0,0,100.45466986113651,Intel Core i3,0,128,Intel
666,Dell,Notebook,8,Windows,2.06,661.4712,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
667,HP,Notebook,8,Windows,2.1,516.0168,0,0,141.21199808219862,Intel Core i7,1000,0,AMD
668,Toshiba,Notebook,8,Windows,2.0,871.3411199999998,0,1,141.21199808219862,Intel Core i5,0,256,Intel
669,Acer,Notebook,4,Other,2.1,285.36768,0,0,100.45466986113651,Intel Core i3,0,128,Intel
670,Microsoft,Ultrabook,8,Windows,1.252,1293.747624,1,0,200.84255993695703,Intel Core i7,0,256,Intel
671,Lenovo,Notebook,8,Windows,1.9,566.5448879999999,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
672,Lenovo,2 in 1 Convertible,8,Windows,1.3,716.18976,1,1,165.6321180513006,Intel Core i5,0,256,Intel
673,Lenovo,Notebook,4,Windows,2.2,241.73136,0,0,100.45466986113651,AMD Processor,0,128,AMD
674,HP,2 in 1 Convertible,4,Windows,1.63,484.15536,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia
675,MSI,Gaming,16,Windows,2.4,896.2761599999999,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
676,Asus,Ultrabook,8,Windows,1.1,786.1464,0,0,157.3505121487356,Intel Core i5,0,256,Intel
677,HP,2 in 1 Convertible,8,Other,1.4,342.85679999999996,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
678,LG,Ultrabook,8,Windows,1.09,1592.37936,0,1,141.21199808219862,Intel Core i7,0,512,Intel
679,Acer,Gaming,16,Windows,2.5,899.7393599999999,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
680,MSI,Gaming,8,Windows,2.2,691.1854559999999,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
681,Asus,Notebook,4,Windows,1.86,290.21616,0,0,100.45466986113651,Other Intel Processor,0,128,Intel
682,Dell,Gaming,16,Windows,3.21,1420.60464,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
683,HP,Notebook,4,Windows,2.5,484.15536,0,1,127.33567457123111,Intel Core i3,0,256,AMD
684,Lenovo,2 in 1 Convertible,8,Windows,1.19,1038.26736,1,1,165.6321180513006,Intel Core i7,0,512,Intel
685,Dell,Gaming,16,Windows,3.49,1948.9158,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia
686,HP,Notebook,4,Windows,1.86,424.31819039999993,0,0,100.45466986113651,Intel Core i5,500,0,AMD
687,Dell,Notebook,4,Windows,2.2,377.9528687999999,0,0,100.45466986113651,Intel Core i3,1000,0,AMD
688,HP,Notebook,6,Windows,2.65,394.11215999999996,0,1,127.33567457123111,AMD Processor,2000,0,AMD
689,Lenovo,Notebook,4,Windows,2.1,220.25952,0,0,100.45466986113651,Other Intel Processor,500,0,Intel
690,Acer,Notebook,4,Other,1.45,259.74,0,0,111.93520355955211,Other Intel Processor,0,0,Intel
691,Lenovo,Notebook,4,Windows,1.7,484.15536,0,0,157.3505121487356,Intel Core i5,0,256,Intel
692,HP,Workstation,8,Windows,3.14,1321.5501936,0,0,127.33567457123111,Intel Core i7,500,0,Nvidia
693,Lenovo,2 in 1 Convertible,8,Windows,1.42,1793.9375999999997,1,0,209.8006828649808,Intel Core i7,0,256,Intel
694,Toshiba,Notebook,8,Windows,1.5,673.93872,0,1,165.6321180513006,Intel Core i5,0,256,Intel
695,Acer,Netbook,4,Windows,1.4,186.32016,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
696,Lenovo,2 in 1 Convertible,16,Windows,1.38,1211.42736,1,0,157.3505121487356,Intel Core i7,0,512,Intel
697,Asus,2 in 1 Convertible,4,Other,1.2,463.37615999999997,1,0,176.23257360658386,Other Intel Processor,0,0,Intel
698,Toshiba,Ultrabook,16,Windows,1.36,1300.08528,1,0,165.6321180513006,Intel Core i7,0,512,Intel
699,HP,Notebook,4,Windows,2.1,477.22896,0,1,141.21199808219862,Intel Core i7,500,0,AMD
700,Dell,Gaming,8,Windows,2.56,567.27216,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
701,Lenovo,Notebook,4,Windows,2.2,276.36336,0,0,141.21199808219862,AMD Processor,0,256,AMD
702,Lenovo,Notebook,8,Windows,2.2,297.14255999999995,0,0,100.45466986113651,AMD Processor,1000,0,AMD
703,Lenovo,Notebook,4,Windows,2.1,430.441128,0,0,141.21199808219862,Intel Core i5,2000,0,Intel
704,Lenovo,Notebook,4,Other,1.9,311.688,0,0,100.45466986113651,Intel Core i3,500,0,Intel
705,Dell,Notebook,8,Windows,2.18,550.6487999999999,0,0,141.21199808219862,Intel Core i5,0,256,Intel
706,Acer,2 in 1 Convertible,8,Windows,1.6,691.94736,1,1,165.6321180513006,Intel Core i5,0,256,Intel
707,Lenovo,Workstation,16,Windows,2.18,1284.8472,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
708,Lenovo,Notebook,8,Windows,1.8,824.93424,0,0,157.3505121487356,Intel Core i5,0,256,Intel
709,HP,Notebook,6,Windows,2.71,453.6861263999999,0,1,127.33567457123111,AMD Processor,2000,0,AMD
710,Lenovo,Gaming,8,Windows,2.5,865.10736,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
711,Dell,Notebook,8,Other,1.64,754.28496,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
712,Dell,Notebook,8,Other,1.98,502.85663999999997,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
713,Asus,Notebook,4,Windows,1.5,206.40672,0,0,157.3505121487356,Other Intel Processor,0,0,Intel
714,Dell,Notebook,16,Windows,1.93,988.1617824000001,0,0,141.21199808219862,Intel Core i5,0,512,Intel
715,Lenovo,Notebook,8,Windows,1.87,593.6409647999999,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia
716,Dell,Notebook,8,Windows,1.9,816.62256,0,0,141.21199808219862,Intel Core i5,0,256,Intel
717,Lenovo,Notebook,4,Windows,2.19,206.40672,0,0,100.45466986113651,AMD Processor,500,0,AMD
718,Mediacom,Notebook,4,Windows,1.4,183.5496,0,1,161.72539083525606,Other Intel Processor,32,0,Intel
719,HP,Notebook,8,Windows,2.63,831.168,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia
720,Lenovo,Ultrabook,8,Windows,1.17,1168.2343296,0,1,209.8006828649808,Intel Core i7,0,512,Intel
721,HP,2 in 1 Convertible,8,Windows,1.58,579.4626239999999,1,1,117.82653006268643,Intel Core i5,0,256,Intel
722,Lenovo,Ultrabook,8,Windows,1.32,1038.26736,0,1,157.3505121487356,Intel Core i5,0,256,Intel
723,Dell,Gaming,32,Windows,4.36,2534.646816,0,0,254.67134914246222,Intel Core i7,1000,1000,Nvidia
724,MSI,Gaming,8,Windows,2.7,934.0111872,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia
725,Lenovo,Notebook,4,Other,1.9,339.324336,0,0,100.45466986113651,Intel Core i5,1000,0,Intel
